Date,Store_Type,District,Time_Slot,SKU_Name,Category,Expiry_Date,Temp,Item_Traffic,Import,Sold,Waste,Cost,Price,Revenue,Op_Cost,Waste_Loss,Net_Profit
2025-02-05,Transit,Q3,11:00-12:00,Energy Drink,Drink,2025-05-06,35.5,0.63,0,2,0,72351,97673,195346,38964,0,11679
2025-02-05,Transit,Q3,12:00-13:00,Energy Drink,Drink,2025-05-06,36.9,0.8,0,2,0,44670,60304,120608,39546,0,-8278
2025-02-05,Transit,Q3,13:00-14:00,Energy Drink,Drink,2025-05-06,35.7,1.16,0,4,0,41225,55653,222612,37145,0,20566
2025-02-05,Transit,Q3,14:00-15:00,Energy Drink,Drink,2025-05-06,35.2,0.39,0,0,0,58362,78788,0,37445,0,-37445
2025-02-05,Transit,Q3,15:00-16:00,Energy Drink,Drink,2025-05-06,34.9,0.66,0,1,0,72914,98433,98433,37923,0,-12404
2025-02-05,Transit,Q3,16:00-17:00,Energy Drink,Drink,2025-05-06,33.4,1.13,0,2,0,70705,95451,190902,35069,0,14422
2025-02-05,Transit,Q3,17:00-18:00,Energy Drink,Drink,2025-05-06,31.7,0.72,0,2,0,35508,47935,95870,29545,0,-4691
2025-02-05,Transit,Q3,18:00-19:00,Energy Drink,Drink,2025-05-06,29.2,8.31,0,24,0,37403,50494,1211856,25178,0,289005
2025-02-05,Transit,Q3,19:00-20:00,Energy Drink,Drink,2025-05-06,26.6,7.05,0,14,0,56873,76778,1074892,21861,0,256808
2025-02-05,Transit,Q3,20:00-21:00,Energy Drink,Drink,2025-05-06,25.7,8.95,0,26,0,65561,88507,2301182,20849,0,575746
2025-02-05,Transit,Q3,21:00-22:00,Energy Drink,Drink,2025-05-06,24.8,0.6,0,2,12,68422,92369,184738,19429,821064,-792599
2025-02-05,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2025-02-06,29.6,0.6,98,2,0,46750,63112,126224,26552,0,6171
2025-02-05,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2025-02-06,31.9,0.83,0,1,0,84003,113404,113404,33300,0,-3899
2025-02-05,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2025-02-06,32.7,0.85,0,3,0,73027,98586,295758,33971,0,42705
2025-02-05,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2025-02-06,35.0,1.04,0,2,0,68458,92418,184836,37792,0,10127
2025-02-05,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2025-02-06,35.9,0.37,0,0,0,49827,67266,0,38107,0,-38107
2025-02-05,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2025-02-06,36.5,0.63,0,1,0,38023,51331,51331,38361,0,-25053
2025-02-05,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2025-02-06,37.2,0.8,0,2,0,44395,59933,119866,40067,0,-8991
2025-02-05,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2025-02-06,36.0,1.16,0,2,0,43766,59084,118168,37863,0,-7227
2025-02-05,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2025-02-06,35.1,0.39,0,0,0,76315,103025,0,38522,0,-38522
2025-02-05,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2025-02-06,33.9,0.66,0,1,0,69984,94478,94478,35918,0,-11424
2025-02-05,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2025-02-06,32.5,1.13,0,3,0,78816,106401,319203,34017,0,48737
2025-02-05,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2025-02-06,30.9,0.72,0,2,0,43237,58369,116738,28646,0,1617
2025-02-05,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2025-02-06,29.1,6.65,0,13,0,63596,85854,1116102,26831,0,262522
2025-02-05,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2025-02-06,26.8,5.64,0,16,0,41485,56004,896064,21143,0,211160
2025-02-05,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2025-02-06,25.4,7.16,0,21,0,80112,108151,2271171,21327,0,567491
2025-02-05,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2025-02-06,23.5,0.6,0,1,28,72828,98317,98317,17397,2039184,-2031092
2025-02-06,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2025-02-08,28.4,0.85,110,1,0,51645,69720,69720,24735,0,-6660
2025-02-06,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2025-02-08,29.3,0.52,0,1,0,84008,113410,113410,28620,0,781
2025-02-06,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2025-02-08,32.2,0.79,0,2,0,82206,110978,221956,33714,0,23829
2025-02-06,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2025-02-08,33.7,0.52,0,2,0,64950,87682,175364,35206,0,10257
2025-02-06,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2025-02-08,33.4,0.92,0,3,0,45584,61538,184614,33310,0,14551
2025-02-06,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2025-02-08,35.8,2.95,0,8,0,37126,50120,400960,37038,0,66913
2025-02-06,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2025-02-08,35.2,2.5,0,5,0,47535,64172,320860,36687,0,46497
2025-02-06,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2025-02-08,34.7,2.24,0,8,0,63398,85587,684696,36897,0,140614
2025-02-06,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2025-02-08,33.5,0.76,0,3,0,37162,50168,150504,32901,0,6116
2025-02-06,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2025-02-08,34.1,1.09,0,3,0,46831,63221,189663,34658,0,14511
2025-02-06,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2025-02-08,31.7,0.79,0,3,0,78317,105727,317181,32542,0,49687
2025-02-06,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2025-02-08,30.6,0.75,0,2,0,53062,71633,143266,28794,0,8347
2025-02-06,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2025-02-08,28.9,0.86,0,2,0,35395,47783,95566,24497,0,278
2025-02-06,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2025-02-08,25.8,1.18,0,4,0,50067,67590,270360,19944,0,50147
2025-02-06,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2025-02-08,24.2,0.46,0,1,0,59002,79652,79652,17690,0,2959
2025-02-06,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2025-02-08,24.1,0.76,0,1,61,56631,76451,76451,17344,3454491,-3452015
2025-02-06,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2025-02-07,27.5,0.85,90,2,0,72415,97760,195520,24569,0,26120
2025-02-06,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2025-02-07,30.9,0.52,0,2,0,76539,103327,206654,30977,0,22598
2025-02-06,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2025-02-07,32.0,0.79,0,3,0,64082,86510,259530,32085,0,35198
2025-02-06,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2025-02-07,32.7,0.52,0,1,0,76807,103689,103689,34236,0,-7354
2025-02-06,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2025-02-07,35.2,0.92,0,2,0,49695,67088,134176,36838,0,-2052
2025-02-06,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2025-02-07,35.7,12.9,0,25,0,66386,89621,2240525,38907,0,541967
2025-02-06,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2025-02-07,34.8,10.96,0,43,0,45973,62063,2668709,35858,0,656011
2025-02-06,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2025-02-07,35.4,9.79,0,12,0,65544,88484,1061808,38308,0,236971
2025-02-06,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2025-02-07,35.0,0.76,0,0,0,66399,89638,0,37647,0,-37647
2025-02-06,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2025-02-07,32.5,1.09,0,0,0,67193,90710,0,33203,0,-33203
2025-02-06,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2025-02-07,31.5,0.79,0,0,0,76504,103280,0,32055,0,-32055
2025-02-06,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2025-02-07,30.0,0.75,0,0,0,45392,61279,0,27177,0,-27177
2025-02-06,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2025-02-07,28.7,0.86,0,0,0,54808,73990,0,25496,0,-25496
2025-02-06,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2025-02-07,25.9,1.18,0,0,0,47751,64463,0,19962,0,-19962
2025-02-06,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2025-02-07,24.2,0.46,0,0,0,44277,59773,0,16659,0,-16659
2025-02-06,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2025-02-07,23.7,0.76,0,0,0,41120,55512,0,15538,0,-15538
2025-02-06,Residential,Q7,6:00-7:00,Pork Belly,Meat,2025-02-08,27.2,0.67,101,2,0,60646,81872,163744,23205,0,19246
2025-02-06,Residential,Q7,7:00-8:00,Pork Belly,Meat,2025-02-08,29.8,0.9,0,3,0,50919,68740,206220,27204,0,26258
2025-02-06,Residential,Q7,8:00-9:00,Pork Belly,Meat,2025-02-08,32.6,0.7,0,2,0,68844,92939,185878,33499,0,14690
2025-02-06,Residential,Q7,9:00-10:00,Pork Belly,Meat,2025-02-08,32.5,0.82,0,1,0,64277,86773,86773,32999,0,-10503
2025-02-06,Residential,Q7,10:00-11:00,Pork Belly,Meat,2025-02-08,34.9,1.08,0,4,0,58548,79039,316156,36918,0,45045
2025-02-06,Residential,Q7,11:00-12:00,Pork Belly,Meat,2025-02-08,34.4,0.31,0,0,0,45032,60793,0,35072,0,-35072
2025-02-06,Residential,Q7,12:00-13:00,Pork Belly,Meat,2025-02-08,35.4,0.98,0,2,0,81911,110579,221158,39453,0,17882
2025-02-06,Residential,Q7,13:00-14:00,Pork Belly,Meat,2025-02-08,34.0,0.48,0,1,0,70649,95376,95376,36145,0,-11418
2025-02-06,Residential,Q7,14:00-15:00,Pork Belly,Meat,2025-02-08,33.4,1.02,0,3,0,57051,77018,231054,34113,0,25787
2025-02-06,Residential,Q7,15:00-16:00,Pork Belly,Meat,2025-02-08,32.7,1.08,0,4,0,66989,90435,361740,33549,0,60234
2025-02-06,Residential,Q7,16:00-17:00,Pork Belly,Meat,2025-02-08,32.6,11.32,0,33,0,69738,94146,3106818,33561,0,771902
2025-02-06,Residential,Q7,17:00-18:00,Pork Belly,Meat,2025-02-08,29.5,9.38,0,37,0,82582,111485,4124945,28880,0,1040530
2025-02-06,Residential,Q7,18:00-19:00,Pork Belly,Meat,2025-02-08,27.7,10.39,0,9,0,47200,63720,573480,23164,0,125516
2025-02-06,Residential,Q7,19:00-20:00,Pork Belly,Meat,2025-02-08,26.2,0.32,0,0,0,67384,90968,0,21876,0,-21876
2025-02-06,Residential,Q7,20:00-21:00,Pork Belly,Meat,2025-02-08,25.6,1.0,0,0,0,60653,81881,0,20325,0,-20325
2025-02-06,Residential,Q7,21:00-22:00,Pork Belly,Meat,2025-02-08,22.7,0.64,0,0,0,44152,59605,0,13950,0,-13950
2025-02-06,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2025-02-11,28.8,0.67,97,2,0,61732,83338,166676,26161,0,17050
2025-02-06,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2025-02-11,30.4,0.9,0,1,0,43156,58260,58260,27740,0,-12636
2025-02-06,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2025-02-11,31.4,0.7,0,2,0,82422,111269,222538,32289,0,25404
2025-02-06,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2025-02-11,33.7,0.82,0,1,0,43870,59224,59224,33730,0,-18376
2025-02-06,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2025-02-11,33.7,1.08,0,3,0,35923,48496,145488,33174,0,4544
2025-02-06,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2025-02-11,35.5,0.31,0,0,0,83724,113027,0,39760,0,-39760
2025-02-06,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2025-02-11,35.1,0.98,0,1,0,38954,52587,52587,35906,0,-22273
2025-02-06,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2025-02-11,33.9,0.48,0,0,0,57700,77895,0,35059,0,-35059
2025-02-06,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2025-02-11,34.5,1.02,0,2,0,50156,67710,135420,35610,0,-502
2025-02-06,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2025-02-11,33.9,1.08,0,4,0,50860,68661,274644,34580,0,36623
2025-02-06,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2025-02-11,31.6,4.53,0,9,0,56612,76426,687834,30842,0,147483
2025-02-06,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2025-02-11,30.1,3.75,0,7,0,78129,105474,738318,29649,0,161765
2025-02-06,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2025-02-11,29.1,4.16,0,12,0,57970,78259,939108,26437,0,217030
2025-02-06,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2025-02-11,25.6,0.32,0,0,0,48954,66087,0,19506,0,-19506
2025-02-06,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2025-02-11,24.6,1.0,0,4,0,63093,85175,340700,18696,0,69631
2025-02-06,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2025-02-11,23.6,0.64,0,1,48,65795,88823,88823,17085,3158160,-3152217
2025-02-06,Transit,Q3,6:00-7:00,Energy Drink,Drink,2025-05-07,28.4,0.86,109,2,0,38750,52312,104624,23832,0,3291
2025-02-06,Transit,Q3,7:00-8:00,Energy Drink,Drink,2025-05-07,30.0,0.71,0,2,0,35266,47609,95218,26468,0,-1782
2025-02-06,Transit,Q3,8:00-9:00,Energy Drink,Drink,2025-05-07,31.2,0.34,0,1,0,78925,106548,106548,31684,0,-4061
2025-02-06,Transit,Q3,9:00-10:00,Energy Drink,Drink,2025-05-07,33.6,0.51,0,1,0,84067,113490,113490,36364,0,-6941
2025-02-06,Transit,Q3,10:00-11:00,Energy Drink,Drink,2025-05-07,34.2,0.84,0,1,0,46510,62788,62788,34815,0,-18537
2025-02-06,Transit,Q3,11:00-12:00,Energy Drink,Drink,2025-05-07,35.1,0.88,0,1,0,38447,51903,51903,35871,0,-22415
2025-02-06,Transit,Q3,12:00-13:00,Energy Drink,Drink,2025-05-07,36.0,1.04,0,3,0,69811,94244,282732,39686,0,33612
2025-02-06,Transit,Q3,13:00-14:00,Energy Drink,Drink,2025-05-07,34.4,0.3,0,1,0,53181,71794,71794,35642,0,-17029
2025-02-06,Transit,Q3,14:00-15:00,Energy Drink,Drink,2025-05-07,34.7,1.13,0,3,0,82718,111669,335007,38250,0,48602
2025-02-06,Transit,Q3,15:00-16:00,Energy Drink,Drink,2025-05-07,32.4,0.73,0,1,0,54772,73942,73942,32154,0,-12984
2025-02-06,Transit,Q3,16:00-17:00,Energy Drink,Drink,2025-05-07,30.7,0.91,0,2,0,37677,50863,101726,27897,0,-1525
2025-02-06,Transit,Q3,17:00-18:00,Energy Drink,Drink,2025-05-07,29.3,0.36,0,1,0,50581,68284,68284,26280,0,-8577
2025-02-06,Transit,Q3,18:00-19:00,Energy Drink,Drink,2025-05-07,28.6,8.61,0,25,0,78117,105457,2636425,26948,0,656551
2025-02-06,Transit,Q3,19:00-20:00,Energy Drink,Drink,2025-05-07,26.4,7.12,0,21,0,60697,81940,1720740,21768,0,424334
2025-02-06,Transit,Q3,20:00-21:00,Energy Drink,Drink,2025-05-07,23.9,9.85,0,39,0,69535,93872,3661008,17887,0,931255
2025-02-06,Transit,Q3,21:00-22:00,Energy Drink,Drink,2025-05-07,23.8,1.13,0,2,3,37435,50537,101074,15460,112305,-101561
2025-02-06,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2025-02-07,27.9,0.86,112,2,0,74008,99910,199820,25400,0,26403
2025-02-06,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2025-02-07,30.7,0.71,0,2,0,36427,49176,98352,27809,0,-2311
2025-02-06,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2025-02-07,31.6,0.34,0,0,0,52961,71497,0,30587,0,-30587
2025-02-06,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2025-02-07,33.3,0.51,0,1,0,73698,99492,99492,35098,0,-9304
2025-02-06,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2025-02-07,33.5,0.84,0,3,0,81486,110006,330018,36004,0,49555
2025-02-06,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2025-02-07,35.7,0.88,0,2,0,62438,84291,168582,38630,0,5075
2025-02-06,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2025-02-07,34.5,1.04,0,2,0,59151,79853,159706,36240,0,5163
2025-02-06,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2025-02-07,34.7,0.3,0,1,0,56446,76202,76202,36411,0,-16655
2025-02-06,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2025-02-07,34.5,1.13,0,3,0,35478,47895,143685,34583,0,2667
2025-02-06,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2025-02-07,32.6,0.73,0,1,0,60649,81876,81876,32925,0,-11698
2025-02-06,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2025-02-07,31.7,0.91,0,2,0,46719,63070,126140,30330,0,2371
2025-02-06,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2025-02-07,29.4,0.36,0,1,0,57163,77170,77170,26921,0,-6914
2025-02-06,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2025-02-07,28.8,6.88,0,13,0,42067,56790,738270,24784,0,166614
2025-02-06,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2025-02-07,26.5,5.7,0,11,0,38036,51348,564828,20362,0,126069
2025-02-06,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2025-02-07,24.4,7.88,0,31,0,56179,75841,2351071,17852,0,591669
2025-02-06,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2025-02-07,23.4,1.13,0,4,33,74226,100205,400820,17315,2449458,-2362857
2025-02-07,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2025-02-09,27.0,0.85,106,3,0,74036,99948,299844,23782,0,53953
2025-02-07,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2025-02-09,28.4,0.65,0,1,0,50233,67814,67814,24636,0,-7055
2025-02-07,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2025-02-09,30.2,0.69,0,2,0,79083,106762,213524,29895,0,25462
2025-02-07,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2025-02-09,32.2,1.09,0,3,0,56826,76715,230145,31937,0,27729
2025-02-07,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2025-02-09,32.9,0.88,0,1,0,51026,68885,68885,32791,0,-14932
2025-02-07,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2025-02-09,33.8,2.67,0,10,0,59743,80653,806530,35022,0,174077
2025-02-07,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2025-02-09,34.4,2.91,0,5,0,66696,90039,450195,36588,0,80126
2025-02-07,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2025-02-09,34.8,2.4,0,9,0,43212,58336,525024,35664,0,100451
2025-02-07,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2025-02-09,32.5,0.79,0,1,0,65105,87891,87891,33057,0,-10271
2025-02-07,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2025-02-09,31.6,0.61,0,1,0,76608,103420,103420,32242,0,-5430
2025-02-07,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2025-02-09,30.6,0.85,0,2,0,42072,56797,113594,28025,0,1424
2025-02-07,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2025-02-09,29.5,0.66,0,1,0,53308,71965,71965,26831,0,-8174
2025-02-07,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2025-02-09,26.6,0.35,0,1,0,68004,91805,91805,22640,0,1160
2025-02-07,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2025-02-09,25.5,0.41,0,1,0,35443,47848,47848,18381,0,-5976
2025-02-07,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2025-02-09,23.4,0.85,0,1,0,48653,65681,65681,15525,0,1502
2025-02-07,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2025-02-09,22.8,0.48,0,1,63,44715,60365,60365,14170,2817045,-2815565
2025-02-07,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2025-02-08,28.4,0.85,128,1,0,59862,80813,80813,25310,0,-4359
2025-02-07,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2025-02-08,28.9,0.65,0,1,0,43332,58498,58498,25053,0,-9887
2025-02-07,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2025-02-08,30.2,0.69,0,2,0,67584,91238,182476,29090,0,18217
2025-02-07,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2025-02-08,32.8,1.09,0,3,0,49550,66892,200676,32508,0,19517
2025-02-07,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2025-02-08,34.0,0.88,0,1,0,69980,94473,94473,36098,0,-11605
2025-02-07,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2025-02-08,33.5,11.7,0,35,0,50085,67614,2366490,33805,0,579709
2025-02-07,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2025-02-08,35.2,12.75,0,25,0,74944,101174,2529350,38606,0,617143
2025-02-07,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2025-02-08,34.0,10.51,0,31,0,79200,106920,3314520,36744,0,822576
2025-02-07,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2025-02-08,34.0,0.79,0,3,0,38704,52250,156750,33909,0,6728
2025-02-07,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2025-02-08,32.6,0.61,0,1,0,36544,49334,49334,31238,0,-18448
2025-02-07,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2025-02-08,30.2,0.85,0,1,0,39134,52830,52830,27099,0,-13403
2025-02-07,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2025-02-08,29.5,0.66,0,2,0,45426,61325,122650,26279,0,5518
2025-02-07,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2025-02-08,26.5,0.35,0,1,0,50730,68485,68485,21251,0,-3496
2025-02-07,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2025-02-08,24.7,0.41,0,1,0,69110,93298,93298,19297,0,4890
2025-02-07,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2025-02-08,24.9,0.85,0,1,0,59289,80040,80040,18970,0,1780
2025-02-07,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2025-02-08,22.4,0.48,0,1,18,45679,61666,61666,13517,822222,-819752
2025-02-07,Residential,Q7,6:00-7:00,Pork Belly,Meat,2025-02-09,27.6,1.13,98,4,0,56733,76589,306356,23651,0,55772
2025-02-07,Residential,Q7,7:00-8:00,Pork Belly,Meat,2025-02-09,29.4,0.54,0,2,0,77524,104657,209314,28346,0,25919
2025-02-07,Residential,Q7,8:00-9:00,Pork Belly,Meat,2025-02-09,30.1,1.11,0,3,0,37946,51227,153681,26836,0,13006
2025-02-07,Residential,Q7,9:00-10:00,Pork Belly,Meat,2025-02-09,32.4,0.34,0,1,0,47030,63490,63490,31612,0,-15152
2025-02-07,Residential,Q7,10:00-11:00,Pork Belly,Meat,2025-02-09,33.5,1.05,0,4,0,68278,92175,368700,35079,0,60508
2025-02-07,Residential,Q7,11:00-12:00,Pork Belly,Meat,2025-02-09,34.8,1.1,0,3,0,74751,100913,302739,37872,0,40613
2025-02-07,Residential,Q7,12:00-13:00,Pork Belly,Meat,2025-02-09,34.0,0.55,0,1,0,60723,81976,81976,35450,0,-14197
2025-02-07,Residential,Q7,13:00-14:00,Pork Belly,Meat,2025-02-09,33.5,0.96,0,2,0,82210,110983,221966,36054,0,21491
2025-02-07,Residential,Q7,14:00-15:00,Pork Belly,Meat,2025-02-09,34.2,0.7,0,1,0,42910,57928,57928,34563,0,-19545
2025-02-07,Residential,Q7,15:00-16:00,Pork Belly,Meat,2025-02-09,33.3,0.47,0,1,0,35923,48496,48496,32454,0,-19881
2025-02-07,Residential,Q7,16:00-17:00,Pork Belly,Meat,2025-02-09,31.4,9.27,0,18,0,80557,108751,1957518,32158,0,475333
2025-02-07,Residential,Q7,17:00-18:00,Pork Belly,Meat,2025-02-09,28.3,9.27,0,37,0,57482,77600,2871200,24963,0,719402
2025-02-07,Residential,Q7,18:00-19:00,Pork Belly,Meat,2025-02-09,27.0,10.92,0,21,0,62849,84846,1781766,22999,0,438937
2025-02-07,Residential,Q7,19:00-20:00,Pork Belly,Meat,2025-02-09,25.8,0.96,0,0,0,54309,73317,0,20241,0,-20241
2025-02-07,Residential,Q7,20:00-21:00,Pork Belly,Meat,2025-02-09,23.3,0.93,0,0,0,51573,69623,0,15550,0,-15550
2025-02-07,Residential,Q7,21:00-22:00,Pork Belly,Meat,2025-02-09,23.3,1.06,0,0,0,82702,111647,0,17729,0,-17729
2025-02-07,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2025-02-12,27.8,1.13,101,4,0,56138,75786,303144,23969,0,54622
2025-02-07,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2025-02-12,29.0,0.54,0,1,0,60653,81881,81881,26445,0,-5217
2025-02-07,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2025-02-12,31.7,1.11,0,3,0,72516,97896,293688,32136,0,44003
2025-02-07,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2025-02-12,33.0,0.34,0,1,0,78387,105822,105822,34887,0,-7452
2025-02-07,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2025-02-12,32.9,1.05,0,4,0,80609,108822,435288,34862,0,77989
2025-02-07,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2025-02-12,34.1,1.1,0,2,0,56559,76354,152708,35339,0,4250
2025-02-07,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2025-02-12,33.7,0.55,0,1,0,37322,50384,50384,33272,0,-20210
2025-02-07,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2025-02-12,34.8,0.96,0,2,0,40665,54897,109794,35486,0,-7022
2025-02-07,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2025-02-12,33.5,0.7,0,1,0,73688,99478,99478,35458,0,-9668
2025-02-07,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2025-02-12,33.3,0.47,0,0,0,38606,52118,0,32642,0,-32642
2025-02-07,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2025-02-12,30.6,3.71,0,7,0,76546,103337,723359,30438,0,157098
2025-02-07,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2025-02-12,30.2,3.71,0,11,0,38588,52093,573023,27061,0,121493
2025-02-07,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2025-02-12,27.4,4.37,0,13,0,44431,59981,779753,22430,0,179719
